episode,time,cart_pos,cart_vel,pole_angle,pole_vel,action,reward
0,5.3,-0.0586526,-0.009502211,-0.082916126,0.0048732897,-0.007122311741113663,2.435356855392456
0,5.32,-0.06005021,-0.009446821,-0.08114923,0.005029057,-0.006952498108148575,2.4379522800445557
0,5.34,-0.061417747,-0.009388292,-0.07939747,0.0051803743,-0.006784860044717789,2.440474033355713
0,5.36,-0.06275548,-0.009326706,-0.077661626,0.005327046,-0.006619308143854141,2.4429221153259277
0,5.38,-0.06406369,-0.0092621455,-0.07594227,0.0054690144,-0.006455812603235245,2.4452977180480957
0,5.4,-0.065342665,-0.009194694,-0.07423984,0.005606288,-0.006295058876276016,2.447599172592163
0,5.42,-0.06659271,-0.009124445,-0.072555654,0.0057382775,-0.006136421114206314,2.4498276710510254
0,5.44,-0.06781413,-0.009051488,-0.07088997,0.0058651045,-0.005979958921670914,2.45198392868042
0,5.46,-0.06900726,-0.008975918,-0.069243155,0.0059868433,-0.00582600012421608,2.454068660736084
0,5.48,-0.07017244,-0.008897828,-0.06761593,0.0061032795,-0.005674336105585098,2.456082344055176
0,5.5,-0.071309984,-0.008817312,-0.06600864,0.0062144753,-0.005525264889001846,2.4580259323120117
0,5.5200000000000005,-0.07242028,-0.008734469,-0.06442197,0.0063201888,-0.0053788162767887115,2.459900379180908
0,5.54,-0.07350366,-0.0086493995,-0.06285658,0.006420221,-0.005234662443399429,2.4617056846618652
0,5.5600000000000005,-0.074560486,-0.0085622035,-0.06131257,0.0065147555,-0.005093071609735489,2.463444232940674
0,5.58,-0.075591154,-0.008472982,-0.059790432,0.0066037267,-0.004953864961862564,2.4651169776916504
0,5.6000000000000005,-0.07659602,-0.008381831,-0.05829031,0.0066872174,-0.004817459732294083,2.466724395751953
0,5.62,-0.07757549,-0.008288855,-0.056812905,0.0067649935,-0.0046834684908390045,2.468268394470215
0,5.64,-0.07852994,-0.008194153,-0.055358298,0.006837196,-0.004551861435174942,2.46975040435791
0,5.66,-0.07945978,-0.008097826,-0.053926528,0.0069040023,-0.004423234611749649,2.4711716175079346
0,5.68,-0.08036538,-0.007999975,-0.05251843,0.00696499,-0.0042971111834049225,2.4725329875946045
0,5.7,-0.08124717,-0.007900707,-0.051134072,0.0070202854,-0.004173610359430313,2.4738364219665527
0,5.72,-0.082105555,-0.007800122,-0.04977368,0.0070699034,-0.004052195698022842,2.475083827972412
0,5.74,-0.082940936,-0.007698317,-0.048436742,0.0071144034,-0.003933940082788467,2.476276397705078
0,5.76,-0.083753735,-0.0075953924,-0.047124248,0.0071531823,-0.0038180388510227203,2.477415084838867
0,5.78,-0.08454435,-0.0074914484,-0.045835964,0.007186514,-0.0037048496305942535,2.4785022735595703
0,5.8,-0.08531322,-0.0073865857,-0.044572186,0.007214353,-0.003593597561120987,2.4795398712158203
0,5.82,-0.086060755,-0.0072808946,-0.04333213,0.0072373613,-0.0034855343401432037,2.4805281162261963
0,5.84,-0.08678736,-0.0071744723,-0.042116776,0.007254909,-0.0033797360956668854,2.4814698696136475
0,5.86,-0.08749345,-0.0070674135,-0.04092578,0.0072673606,-0.003276590257883072,2.4823660850524902
0,5.88,-0.088179454,-0.0069598136,-0.039759308,0.0072746687,-0.0031757690012454987,2.483218193054199
0,5.9,-0.0888458,-0.0068517607,-0.03861709,0.0072770976,-0.003077421337366104,2.4840283393859863
0,5.92,-0.08949289,-0.006743346,-0.03749911,0.0072746943,-0.00298139825463295,2.484797954559326
0,5.94,-0.09012113,-0.0066346545,-0.036405146,0.007267695,-0.002888087183237076,2.4855282306671143
0,5.96,-0.09073095,-0.0065257736,-0.035335507,0.007255864,-0.002796921879053116,2.4862208366394043
0,5.98,-0.09132276,-0.0064167874,-0.034289733,0.007239599,-0.002708170562982559,1.4563153982162476
